url,requestedUrl,discoverySource,redirected,redirectCount,status,pageType,title,description,canonical,robots,htmlLang,charset,charsetWithinFirst1024,viewport,xRobotsTag,ogType,ogUrl,ogImage,ogPriceAmount,ogPriceCurrency,ogAvailability,twitterCard,twitterImage,alternateCount,hreflangValues,alternateHrefs,metadataHasNoIndex,metadataCanonicalValid,metadataHasOpenGraphProductData,metadataOgPriceMismatch,metadataHasViewportIssue,metadataHreflangCount,indexable,indexabilityStatus,canonicalTarget,canonicalSelfReferencing,h1,h1Count,wordCount,responseSizeBytes,lastModified,etag,cacheControl,server,cfCacheStatus,cdnCacheStatus,htmlSizeKb,domElementCount,scriptCount,externalScriptCount,thirdPartyScriptCount,shopifyAppScriptCount,stylesheetCount,renderBlockingStylesheetCount,largeImageUrlCount,primaryImageFetchPriority,primaryImageLazy,images,missingAltImages,links,isShopify,detectedApps,issues
https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,api_probe,false,0,200,product,Men Full Sleeve High Neck Cotton Blend Grey-Black T-Shirt – TRIPR,"Product Description: Upgrade your casual collection with men’s full sleeve printed t-shirts Designed in both high neck and round neck styles for a trendy, versatile look Crafted from soft and breathable fabric for all-day comfort and ease Perfect for casual outings, travel, or daily wear with a stylish appeal Available",https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,http://triprindia.com/cdn/shop/files/TGYBLHNFUL-D1891_converted.jpg?v=1761391986,299.00,INR,,summary_large_image,,1,,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,true,Men Full Sleeve High Neck Cotton Blend Grey-Black T-Shirt,1,1130,283868,,"""page_cache:20284467:ProductDetailsController:cee5cb97b74aff74c80ae502d0729c5c""",,cloudflare,DYNAMIC,,277,1173,42,12,1,1,4,2,6,high,false,17,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,api_probe,false,0,200,product,Men Mandarin Collar Full Sleeve Beige T-Shirt – TRIPR,Product Description Men solid t shirt &amp; Collar adds a playful and trendy element. Beige mandarin collar cotton blend Neck Black Contrast full sleeve T-shirt provides a stylish contrast.  Designed to Deliver both style and functionality With Fashionable one Visually appealing and versatile ensemble suitable for vari,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,http://triprindia.com/cdn/shop/files/TBGBLHNFUL-DP2-D1451_461a9eb6-d6bd-4868-be84-9511137db7f1.jpg?v=1769755693,269.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,true,Men Mandarin Collar Full Sleeve Beige T-Shirt,1,1118,287648,,"""page_cache:20284467:ProductDetailsController:03b7f4b31bde199919dbe7565590de50""",,cloudflare,DYNAMIC,,281,1171,42,12,1,1,4,2,6,high,false,17,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,api_probe,false,0,200,product,Men Quarter Zip Polo Neck Vertical Striped Full Sleeve T-shirt White – TRIPR,"Product Description: Stylish men’s full sleeve polo t-shirt with bold Vertical Striped – “Versatile Printed” Made from soft cotton blend fabric for all-day comfort and breathability polo neck design with ribbed hem and cuffs for a neat finish Perfect for casual outings, streetwear style, and travel wear Durable stitchi",https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,http://triprindia.com/cdn/shop/files/WTDGYFULL-P581_6543b05e-f729-42e1-b964-21498896f3cc.jpg?v=1778482746,319.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,true,Men Quarter Zip Polo Neck Vertical Striped Full Sleeve T-shirt White,1,1143,298275,,"""page_cache:20284467:ProductDetailsController:a1d2a3ae5a4f4e854080946153c7b064""",,cloudflare,DYNAMIC,,291,1208,42,12,1,1,4,2,8,high,false,20,0,48,true,JudgeMe,title_length|meta_description_length|script_count_high|large_image_url_width|image_alt_too_long|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,api_probe,false,0,200,product,(Pack Of 2) Mens Cotton Blend Solid Olive & Navyblue Joggers – TRIPR,Product Description: Elevate your casual style with this premium plain jogger combo pack designed for everyday comfort and versatility. Made from soft and breathable cotton-blend fabric for a relaxed fit and long-lasting wear. Features elastic waistband with adjustable drawstring for a secure fit and ribbed hems for a,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,http://triprindia.com/cdn/shop/files/TOGR-NVPLAINJOG1.jpg?v=1763708101,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,true,(Pack Of 2) Mens Cotton Blend Solid Olive & Navyblue Joggers,1,1139,283881,,"""page_cache:20284467:ProductDetailsController:fe0a7a7bb022a08a5e57aa54b4299810""",,cloudflare,DYNAMIC,,277,1175,42,12,1,1,4,2,6,high,false,17,1,46,true,JudgeMe,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-solid-navy-blue-track-pant,https://triprindia.com/products/men-solid-navy-blue-track-pant,api_probe,false,0,200,product,Solid Navy Blue Track Pant for men – TRIPR,Solid color Navy Blue Cuffed Track pant for men Online Price 249 Rs | Ideal for Daily Wear and Casuals and enjoy✓Fastest Delivery,https://triprindia.com/products/men-solid-navy-blue-track-pant,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-solid-navy-blue-track-pant,http://triprindia.com/cdn/shop/files/nvjog2_70b5067f-9a45-43f6-bce1-f6795dd2df0f.jpg?v=1732274577,279.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-solid-navy-blue-track-pant.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-solid-navy-blue-track-pant,true,Men solid navy blue track pant,1,1107,273265,,"""page_cache:20284467:ProductDetailsController:55fccf77c8a52727e1d2a2a808a4fd19""",,cloudflare,DYNAMIC,,267,1142,42,12,1,1,4,2,0,high,false,15,1,46,true,JudgeMe,missing_image_alt|serp_boilerplate_meta_description|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,api_probe,false,0,200,product,"Solid Men Dark Blue, Grey Track Pants (Pack Of 2) – TRIPR","Buy this combo pack of 2 Trackpants from Tripr India. Crafted in Blue and Grey color, these are solid patterned trackpants meant for comfort and feel good. Our trackpants are made using the best quality cotton blend material. You can buy this combo pack at best prices from our website.  Fabric &amp; Care: Cotton Blend",https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,http://triprindia.com/cdn/shop/products/1_416892ad-44b8-41c0-9422-29375fd20972.jpg?v=1654006498,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,true,"Solid Men Dark Blue, Grey Track Pants (Pack Of 2)",1,1116,271696,,"""page_cache:20284467:ProductDetailsController:91af10695ee65cefa7ac5657a5724316""",,cloudflare,DYNAMIC,,265,1140,42,12,1,1,4,2,0,high,false,13,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,api_probe,false,0,200,product,(Pack Of 2) Mens Cotton Blend Solid Navyblue & Black Joggers – TRIPR,Product Description: Elevate your casual style with this premium plain jogger combo pack designed for everyday comfort and versatility. Made from soft and breathable cotton-blend fabric for a relaxed fit and long-lasting wear. Features elastic waistband with adjustable drawstring for a secure fit and ribbed hems for a,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,http://triprindia.com/cdn/shop/files/TNV-BLPLAINJOG1.jpg?v=1763708136,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,true,(Pack Of 2) Mens Cotton Blend Solid Navyblue & Black Joggers,1,1139,283727,,"""page_cache:20284467:ProductDetailsController:64cd056382e6cdd2249bde2921a9e988""",,cloudflare,DYNAMIC,,277,1175,42,12,1,1,4,2,6,high,false,17,1,46,true,JudgeMe,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,api_probe,false,0,200,product,Men Quarter Zip Polo Neck Dual Color Printed T-SHIRT Black & Grey – TRIPR,"Product Description: Stylish men’s full sleeve polo t-shirt with bold Vertical Striped – “Versatile Printed” Made from soft cotton blend fabric for all-day comfort and breathability polo neck design with ribbed hem and cuffs for a neat finish Perfect for casual outings, streetwear style, and travel wear Durable stitchi",https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,http://triprindia.com/cdn/shop/files/p55-bl_gy1_converted.jpg?v=1766056232,329.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,true,Men Quarter Zip Polo Neck Dual Color Printed T-SHIRT Black & Grey,1,1139,286106,,"""page_cache:20284467:ProductDetailsController:615e22085c7bf7448b782e9b50f79e72""",,cloudflare,DYNAMIC,,279,1183,42,12,1,1,4,2,6,high,false,17,0,46,true,JudgeMe,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-tank-tops-pack-of-6,https://triprindia.com/products/men-tank-tops-pack-of-6,api_probe,false,0,200,product,(Pack of 2) Men Believer Printed Vest / Grey & Navyblue – TRIPR,Sun is shining bright and temperature is rising everyday and summers are officially here. Buy this pack of 2 printed Tank Tops for men from Tripr India. You can buy best Tank Tops for men at our website at lowest prices. Our tank tops are made of best quality cotton blend fabric which is extremely soft and comfortable,https://triprindia.com/products/men-tank-tops-pack-of-6,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-tank-tops-pack-of-6,http://triprindia.com/cdn/shop/files/1_2a852372-76b7-4bec-9644-2b067740327c.jpg?v=1725111693,329.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-tank-tops-pack-of-6.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-tank-tops-pack-of-6,true,(Pack of 2) Men Believer Printed Vest / Grey & Navyblue,1,1109,269442,,"""page_cache:20284467:ProductDetailsController:265f9a5810db8fc1f95e4f06e1d327b9""",,cloudflare,DYNAMIC,,263,1135,42,12,1,1,4,2,0,high,false,11,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-vest-believer-printed-pack-of-4,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,api_probe,false,0,200,product,Men Vest Believer Printed (Pack of 4) – TRIPR,"With Summers reaching to its peak, we understand you need clothes which are comfortable and soothing. Buy this pack of 4 printed Tank Tops for men from Tripr India. You can buy best Tank Tops for men at our website at lowest prices. Our tank tops are made of best quality cotton blend fabric which is extremely soft and",https://triprindia.com/products/men-vest-believer-printed-pack-of-4,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,http://triprindia.com/cdn/shop/files/1_66352078-d926-4c31-9232-d3bb01e9ded6.jpg?v=1737371193,449.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-vest-believer-printed-pack-of-4.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,true,Men Vest Believer Printed (Pack of 4),1,1103,278107,,"""page_cache:20284467:ProductDetailsController:fd7e176be562d0cfd38730f1cbf269de""",,cloudflare,DYNAMIC,,272,1156,42,12,1,1,4,2,0,high,false,17,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,api_probe,false,0,200,product,Panda Graphics Typography Maroon Oversized Tshirt Online – TRIPR,"Panda Graphics Typography Maroon Oversized Tshirt for men Online, Sizes available from s to 4xl.",https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,http://triprindia.com/cdn/shop/files/BBRRNOS-Z1451.jpg?v=1776422419,249.00,INR,,summary_large_image,,1,,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,true,Mens Loose Fit Graphic T-Shirt with Cute Panda Print Brown,1,1119,279749,,"""page_cache:20284467:ProductDetailsController:12b1525216f1d5c36da891e62cf8fa02""",,cloudflare,DYNAMIC,,273,1165,42,12,1,1,4,2,4,high,false,13,1,46,true,JudgeMe,missing_image_alt|serp_title_h1_mismatch|og_title_mismatch|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor,https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor,api_probe,false,0,200,product,(Pack Of 2) Men Designing Back Printed Oversized T-shirts – TRIPR,"Product Description: Trendy oversized men’s T-shirt with bold printed design. Made from soft, breathable cotton fabric ensuring all-day comfort. Features a relaxed drop-shoulder fit for a stylish, streetwear-inspired look. Perfect for casual outings, weekend wear, or daily comfort style. Easily pairs with joggers, carg",https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor,http://triprindia.com/cdn/shop/files/BBGZ140-BLRNOS-Z1511.jpg?v=1779190638,379.00,INR,,summary_large_image,,1,,https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/back-print-drop-shoulder-t-shirts-combo-for-men-multicolor,true,(Pack Of 2) Men Designing Back Printed Oversized T-shirts,1,1133,514738,,"""page_cache:20284467:ProductDetailsController:d48e41f3c9ad92764c5b23f46194d58c""",,cloudflare,DYNAMIC,,503,1280,42,12,1,1,4,2,11,high,false,20,0,46,true,JudgeMe,meta_description_length|missing_image_alt|html_size_large|script_count_high|large_image_url_width|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy,https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy,api_probe,false,0,200,product,(Pack Of 2) Mens Plain Grey & Navy Tarackpants – TRIPR,"Product Description: (Pack of 2) high quality men's trackpants with cuffed bottoms for a trendy and snug fit. Available in solid colors, perfect for casual wear, gym sessions, or lounging at home. Made from soft and breathable fabric, ensuring all-day comfort and durability. Elastic waistband with drawstring for an adj",https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy,http://triprindia.com/cdn/shop/files/TI.GY-NVPLAINJOG1.jpg?v=1736317404,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/pack-of-2-plain-track-pant-grey-navy,true,(Pack Of 2) Mens Plain Grey & Navy Tarackpants,1,1158,275146,,"""page_cache:20284467:ProductDetailsController:a855a51993692ecea40f9174c81ab6e3""",,cloudflare,DYNAMIC,,269,1157,42,12,1,1,4,2,0,high,false,15,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue,https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue,api_probe,false,0,200,product,(Pack Of 2) Mens Plain Navy Blue Tarackpants – TRIPR,"Product Description: (Pack of 2) high quality men's trackpants with cuffed bottoms for a trendy and snug fit. Available in solid colors, perfect for casual wear, gym sessions, or lounging at home. Made from soft and breathable fabric, ensuring all-day comfort and durability. Elastic waistband with drawstring for an adj",https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue,http://triprindia.com/cdn/shop/files/TI.NV-NVPLAINJOG1.jpg?v=1736317308,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/pack-of-2-plain-track-pant-navy-blue,true,(Pack Of 2) Mens Plain Navy Blue Tarackpants,1,1156,274770,,"""page_cache:20284467:ProductDetailsController:f0da28e7c9cff5478c3554b38e681857""",,cloudflare,DYNAMIC,,268,1157,42,12,1,1,4,2,0,high,false,15,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue,https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue,api_probe,false,0,200,product,(Pack Of 2) Mens Plain Black & Navy Blue Tarackpants – TRIPR,"Product Description: (Pack of 2) high quality men's trackpants with cuffed bottoms for a trendy and snug fit. Available in solid colors, perfect for casual wear, gym sessions, or lounging at home. Made from soft and breathable fabric, ensuring all-day comfort and durability. Elastic waistband with drawstring for an adj",https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue,http://triprindia.com/cdn/shop/files/TI.BL-NVPLAINJOG1.jpg?v=1736317238,519.00,INR,,summary_large_image,,1,,https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/pack-of-2-plain-track-pant-black-navy-blue,true,(Pack Of 2) Mens Plain Black & Navy Blue Tarackpants,1,1160,275702,,"""page_cache:20284467:ProductDetailsController:a9571baf77f0e553f65b186a2a010a7f""",,cloudflare,DYNAMIC,,269,1157,42,12,1,1,4,2,0,high,false,15,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68,https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68,api_probe,false,0,200,product,Men Quarter Zip Polo Neck Half Sleeve T-SHIRT Black & White – TRIPR,"Product Description: Stylish men’s half sleeve polo t-shirt with bold Printed” Made from soft cotton blend fabric for all-day comfort and breathability polo neck design with ribbed hem and cuffs for a neat finish Perfect for casual outings, streetwear style, and travel wear Durable stitching and good quality fabric ens",https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68,http://triprindia.com/cdn/shop/files/TBLWTPOLO-P681_945b1e29-b9b8-48be-b0b3-6a66fe9a79f0.jpg?v=1778846813,299.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-quarter-zip-polo-neck-half-sleeve-t-shirt-black-white-p68,true,Men Quarter Zip Polo Neck Half Sleeve T-SHIRT Black & White,1,1133,286303,,"""page_cache:20284467:ProductDetailsController:da8d45279613409f1294b9d786daa5c5""",,cloudflare,DYNAMIC,,280,1182,42,12,1,1,4,2,6,high,false,17,0,46,true,JudgeMe,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60,https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60,api_probe,false,0,200,product,Men Quarter Zip Polo Neck Printed T-SHIRT Black & White – TRIPR,"Product Description: Stylish men’s full sleeve polo t-shirt with bold Vertical Striped – “Versatile Printed” Made from soft cotton blend fabric for all-day comfort and breathability polo neck design with ribbed hem and cuffs for a neat finish Perfect for casual outings, streetwear style, and travel wear Durable stitchi",https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60,http://triprindia.com/cdn/shop/files/TBLWTPOLOFUL-P681.jpg?v=1778846714,329.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-quarter-zip-polo-neck-ful-sleeve-printed-t-shirt-black-white-p60,true,Men Quarter Zip Polo Neck Printed T-SHIRT Black & White,1,1135,285347,,"""page_cache:20284467:ProductDetailsController:f1ddd45f0160c1c28209cbd9d59ecead""",,cloudflare,DYNAMIC,,279,1183,42,12,1,1,4,2,6,high,false,17,0,46,true,JudgeMe,meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
https://triprindia.com/products/men-tank-tops-pack-of-2,https://triprindia.com/products/men-tank-tops-pack-of-2,api_probe,false,0,200,product,(Pack of 2) Men Printed Vest / Multicolor – TRIPR,Sun is shining bright and temperature is rising everyday and summers are officially here. Buy this pack of 2 printed Tank Tops for men from Tripr India. You can buy best Tank Tops for men at our website at lowest prices. Our tank tops are made of best quality cotton blend fabric which is extremely soft and comfortable,https://triprindia.com/products/men-tank-tops-pack-of-2,,en,utf-8,true,"width=device-width,initial-scale=1",,product,https://triprindia.com/products/men-tank-tops-pack-of-2,http://triprindia.com/cdn/shop/files/TBL-CHBLVEST-BELIEVER1.jpg?v=1770372841,299.00,INR,,summary_large_image,,1,,https://triprindia.com/products/men-tank-tops-pack-of-2.oembed,false,true,false,false,false,0,true,indexable,https://triprindia.com/products/men-tank-tops-pack-of-2,true,(Pack of 2) Men Printed Vest / Multicolor,1,1103,279936,,"""page_cache:20284467:ProductDetailsController:ee11923d214222a9a623f5c84a4e2497""",,cloudflare,DYNAMIC,,273,1156,42,12,1,1,4,2,6,high,false,17,1,46,true,JudgeMe,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable
