url,handle,discovery_source,inbound_count,pagerank_score,collection_memberships,collection_is_crawled,bucket,collections_count
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,api_seed,0,0,all-tshirt|full-sleeve-t-shirt-for-men|mandarin-collar-t-shirts|t-shirt|top-wear-collections,all-tshirt:true|full-sleeve-t-shirt-for-men:true|mandarin-collar-t-shirts:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-1,men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-1,api_seed,0,0,best-seller|full-sleeve-t-shirt-for-men|mandarin-collar-t-shirts|t-shirt|top-wear-collections,best-seller:true|full-sleeve-t-shirt-for-men:true|mandarin-collar-t-shirts:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,api_seed,0,0,best-seller|full-sleeve-t-shirt-for-men|mandarin-collar-t-shirts|t-shirt|top-wear-collections,best-seller:true|full-sleeve-t-shirt-for-men:true|mandarin-collar-t-shirts:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/men-star-printed-with-cuffed-trackpant-beige-black-j68,men-star-printed-with-cuffed-trackpant-beige-black-j68,api_seed,0,0,best-seller|bottom-wear|track-pants-for-men,best-seller:true|bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-star-printed-with-cuffed-trackpant-darkgrey-white-j68,men-star-printed-with-cuffed-trackpant-darkgrey-white-j68,api_seed,0,0,bottom-wear|track-pants-for-men,bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-star-printed-with-cuffed-trackpant-maroon-white-j68,men-star-printed-with-cuffed-trackpant-maroon-white-j68,api_seed,0,0,bottom-wear|track-pants-for-men,bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-star-printed-with-cuffed-trackpant-navyblue-white-j68,men-star-printed-with-cuffed-trackpant-navyblue-white-j68,api_seed,0,0,best-seller|bottom-wear|track-pants-for-men,best-seller:true|bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-star-printed-with-cuffed-trackpant-olivegreen-white-j68,men-star-printed-with-cuffed-trackpant-olivegreen-white-j68,api_seed,0,0,best-seller|bottom-wear|track-pants-for-men,best-seller:true|bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-t-shirts-under-200-150-300,men-t-shirts-under-200-150-300,api_seed,0,0,full-sleeve-t-shirt-for-men|plain-tshirt|t-shirt,full-sleeve-t-shirt-for-men:true|plain-tshirt:true|t-shirt:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-tank-tops-pack-of-10,men-tank-tops-pack-of-10,api_seed,0,0,baniyan-for-men|combos|printed-vest,baniyan-for-men:true|combos:true|printed-vest:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-tank-tops-pack-of-2,men-tank-tops-pack-of-2,api_seed,0,0,baniyan-for-men|printed-vest,baniyan-for-men:true|printed-vest:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-tank-tops-pack-of-5,men-tank-tops-pack-of-5,api_seed,0,0,baniyan-for-men,baniyan-for-men:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-tank-tops-pack-of-6,men-tank-tops-pack-of-6,api_seed,0,0,baniyan-for-men,baniyan-for-men:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-tank-tops-pack-of-9,men-tank-tops-pack-of-9,api_seed,0,0,baniyan-for-men|combos|printed-vest,baniyan-for-men:true|combos:true|printed-vest:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-textured-pattren-full-sleeve-shirt-white-sh102,men-textured-pattren-full-sleeve-shirt-white-sh102,api_seed,0,0,new-collections|shirts,new-collections:true|shirts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-top-printed-round-neck-vest-vt6-black,men-top-printed-round-neck-vest-vt6-black,api_seed,0,0,baniyan-for-men|best-seller|printed-vest,baniyan-for-men:true|best-seller:true|printed-vest:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-track-pants-combo-under-200,men-track-pants-combo-under-200,api_seed,0,0,bottom-wear|top-sellers|track-pants-for-men,bottom-wear:true|top-sellers:true|track-pants-for-men:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/men-track-suit-round-neck-printed-jogger-02,men-track-suit-round-neck-printed-jogger-02,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-tracksuit-018,men-tracksuit-018,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-trunk,men-trunk,api_seed,0,0,men-innerwear-trunks,men-innerwear-trunks:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-v-neck-plain-vest-beige-vt2,men-v-neck-plain-vest-beige-vt2,api_seed,0,0,best-seller|printed-vest,best-seller:true|printed-vest:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-v-neck-plain-vest-grey-vt2,men-v-neck-plain-vest-grey-vt2,api_seed,0,0,printed-vest,printed-vest:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-v-neck-plain-vest-navy-blue-vt2,men-v-neck-plain-vest-navy-blue-vt2,api_seed,0,0,best-seller|printed-vest,best-seller:true|printed-vest:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-vest-believer-printed-pack-of-4,men-vest-believer-printed-pack-of-4,api_seed,0,0,baniyan-for-men,baniyan-for-men:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/men-vest-combo-pack-of-3,men-vest-combo-pack-of-3,api_seed,0,0,baniyan-for-men|best-seller|printed-vest|top-wear-collections,baniyan-for-men:true|best-seller:true|printed-vest:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/men-vest-pack-of-3-combo,men-vest-pack-of-3-combo,api_seed,0,0,baniyan-for-men|best-seller|printed-vest|top-wear-collections,baniyan-for-men:true|best-seller:true|printed-vest:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/men-vest-pack-of-4-grey-black,men-vest-pack-of-4-grey-black,api_seed,0,0,baniyan-for-men|printed-vest|top-sellers|top-wear-collections,baniyan-for-men:true|printed-vest:true|top-sellers:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/men-white-plain-cargo-jogger,men-white-plain-cargo-jogger,api_seed,0,0,bottom-wear|cargo-pants-for-men,bottom-wear:true|cargo-pants-for-men:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/men-white-zip-neck-half-sleeve-black-piping-t-shirt-copy,men-white-zip-neck-half-sleeve-black-piping-t-shirt-copy,api_seed,0,0,mandarin-collar-t-shirts|t-shirt|top-wear-collections,mandarin-collar-t-shirts:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-all-over-print-4-pockets-black-cargo-jogger,mens-all-over-print-4-pockets-black-cargo-jogger,api_seed,0,0,bottom-wear|cargo-pants-for-men|new-collections,bottom-wear:true|cargo-pants-for-men:true|new-collections:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-all-over-print-4-pockets-cargo-jogger-black-cargo36,mens-all-over-print-4-pockets-cargo-jogger-black-cargo36,api_seed,0,0,bottom-wear|cargo-pants-for-men|new-collections,bottom-wear:true|cargo-pants-for-men:true|new-collections:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-all-over-print-4-pockets-cargo-jogger-black-cargo37,mens-all-over-print-4-pockets-cargo-jogger-black-cargo37,api_seed,0,0,bottom-wear|cargo-pants-for-men,bottom-wear:true|cargo-pants-for-men:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-all-over-print-multi-pockets-black-brown-cargo-40-jogger,mens-all-over-print-multi-pockets-black-brown-cargo-40-jogger,api_seed,0,0,bottom-wear|cargo-pants-for-men|new-collections,bottom-wear:true|cargo-pants-for-men:true|new-collections:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-beach-shorts-printed-black,mens-beach-shorts-printed-black,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-beach-shorts-printed-grey,mens-beach-shorts-printed-grey,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-beige-full-sleeve-plain-hooded-t-shirt,mens-beige-full-sleeve-plain-hooded-t-shirt,api_seed,0,0,hooded-t-shirt|plain-tshirt|t-shirt|top-wear-collections,hooded-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/mens-color-block-zipper-shirt-white-beige-sh96,mens-color-block-zipper-shirt-white-beige-sh96,api_seed,0,0,new-collections|shirts,new-collections:true|shirts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-combo-pack-back-print-sleeve-less-baniyans,mens-combo-pack-back-print-sleeve-less-baniyans,api_seed,0,0,printed-vest,printed-vest:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-dual-tone-polo-t-shirt-with-zip-collar-olive-beige-p49,mens-dual-tone-polo-t-shirt-with-zip-collar-olive-beige-p49,api_seed,0,0,all-tshirt|polos|t-shirt|top-sellers|top-wear-collections,all-tshirt:true|polos:true|t-shirt:true|top-sellers:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-dual-tone-polo-t-shirt-with-zip-collar-olive-brown-p49,mens-dual-tone-polo-t-shirt-with-zip-collar-olive-brown-p49,api_seed,0,0,all-tshirt|polos|t-shirt|top-sellers|top-wear-collections,all-tshirt:true|polos:true|t-shirt:true|top-sellers:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-grey-full-sleeve-plain-hooded-t-shirt,mens-grey-full-sleeve-plain-hooded-t-shirt,api_seed,0,0,best-seller|full-sleeve-t-shirt-for-men|hooded-t-shirt|plain-tshirt|t-shirt|top-wear-collections,best-seller:true|full-sleeve-t-shirt-for-men:true|hooded-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-half-round-neck-dream-printed-tshirt-beige-d222,mens-half-round-neck-dream-printed-tshirt-beige-d222,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|new-collections|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|new-collections:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,7
https://triprindia.com/products/mens-half-round-neck-hangover-printed-tshirt-black-d227,mens-half-round-neck-hangover-printed-tshirt-black-d227,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|new-collections|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|new-collections:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,7
https://triprindia.com/products/mens-half-round-neck-printed-tshirt-black-d221,mens-half-round-neck-printed-tshirt-black-d221,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-half-round-neck-printed-tshirt-black-d222,mens-half-round-neck-printed-tshirt-black-d222,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-half-round-neck-printed-tshirt-black-d225,mens-half-round-neck-printed-tshirt-black-d225,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-half-round-neck-rock-star-printed-tshirt-black-d226,mens-half-round-neck-rock-star-printed-tshirt-black-d226,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-half-round-neck-xo-printed-tshirt-black-d223,mens-half-round-neck-xo-printed-tshirt-black-d223,api_seed,0,0,all-tshirt|best-seller|half-sleeve-t-shirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-loose-fit-back-printed-oversized-tshirt-beige-z140,mens-loose-fit-back-printed-oversized-tshirt-beige-z140,api_seed,0,0,all-tshirt|best-seller|new-collections|oversized-tshirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|best-seller:true|new-collections:true|oversized-tshirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,7
https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,api_seed,0,0,all-tshirt|drop-shoulder-t-shirts|new-collections|oversized-tshirt|printed-tshirt|t-shirt|top-wear-collections,all-tshirt:true|drop-shoulder-t-shirts:true|new-collections:true|oversized-tshirt:true|printed-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,7
https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,api_seed,0,0,bottom-wear|cargo-pants-for-men,bottom-wear:true|cargo-pants-for-men:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-grey-os6,mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-grey-os6,api_seed,0,0,bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers,bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-maroon-os6,mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-maroon-os6,api_seed,0,0,cargo-pants-for-men|loose-fit-cargo-trousers|top-sellers,cargo-pants-for-men:true|loose-fit-cargo-trousers:true|top-sellers:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-beige,mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-beige,api_seed,0,0,best-seller|bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers|new-collections|top-sellers,best-seller:true|bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true|new-collections:true|top-sellers:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-black,mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-black,api_seed,0,0,bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers|new-collections|top-sellers,bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true|new-collections:true|top-sellers:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-grey,mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-grey,api_seed,0,0,bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers|new-collections|top-sellers,bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true|new-collections:true|top-sellers:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-olive-green,mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-olive-green,api_seed,0,0,bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers|new-collections|top-sellers,bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true|new-collections:true|top-sellers:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-white,mens-multi-pockets-plain-baggy-fit-oversized-cargo-jogger-white,api_seed,0,0,bottom-wear|cargo-pants-for-men|loose-fit-cargo-trousers|top-sellers,bottom-wear:true|cargo-pants-for-men:true|loose-fit-cargo-trousers:true|top-sellers:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/mens-multi-pockets-plain-baggy-fit-solid-cargo-jogger-5-colors,mens-multi-pockets-plain-baggy-fit-solid-cargo-jogger-5-colors,api_seed,0,0,best-seller|bottom-wear|cargo-pants-for-men|new-collections,best-seller:true|bottom-wear:true|cargo-pants-for-men:true|new-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/mens-olivegreen-full-sleeve-plain-hooded-t-shirt,mens-olivegreen-full-sleeve-plain-hooded-t-shirt,api_seed,0,0,best-seller|full-sleeve-t-shirt-for-men|hooded-t-shirt|plain-tshirt|t-shirt|top-wear-collections,best-seller:true|full-sleeve-t-shirt-for-men:true|hooded-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,6
https://triprindia.com/products/mens-outdoor-shorts-red-printed,mens-outdoor-shorts-red-printed,api_seed,0,0,best-seller|shorts,best-seller:true|shorts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-plain-combo-pack-track-pants-plain-j95,mens-plain-combo-pack-track-pants-plain-j95,api_seed,0,0,bottom-wear|combos|new-collections|track-pants-for-men,bottom-wear:true|combos:true|new-collections:true|track-pants-for-men:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/mens-regular-brown-black-shorts,mens-regular-brown-black-shorts,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-regular-fit-cotton-checked-shirt-blue-beige-sh103,mens-regular-fit-cotton-checked-shirt-blue-beige-sh103,api_seed,0,0,shirts,shirts:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-shorts-under-200-color-block-grey,mens-shorts-under-200-color-block-grey,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-sleeveless-grey-printed-vest,mens-sleeveless-grey-printed-vest,api_seed,0,0,baniyan-for-men|best-seller|printed-vest,baniyan-for-men:true|best-seller:true|printed-vest:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-slim-fit-beige-shorts,mens-slim-fit-beige-shorts,api_seed,0,0,bottom-wear|shorts,bottom-wear:true|shorts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-slim-fit-printed-shorts,mens-slim-fit-printed-shorts,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-solid-full-hand-olive-green-tshirt,mens-solid-full-hand-olive-green-tshirt,api_seed,0,0,all-tshirt|full-sleeve-t-shirt-for-men|plain-tshirt|t-shirt|top-sellers,all-tshirt:true|full-sleeve-t-shirt-for-men:true|plain-tshirt:true|t-shirt:true|top-sellers:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-solid-full-sleeve-maroon-tshirt,mens-solid-full-sleeve-maroon-tshirt,api_seed,0,0,all-tshirt|full-sleeve-t-shirt-for-men|mandarin-collar-t-shirts|t-shirt|top-sellers,all-tshirt:true|full-sleeve-t-shirt-for-men:true|mandarin-collar-t-shirts:true|t-shirt:true|top-sellers:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/mens-star-printed-trackpants-6-color-variants-j68,mens-star-printed-trackpants-6-color-variants-j68,api_seed,0,0,best-seller|bottom-wear|track-pants-for-men,best-seller:true|bottom-wear:true|track-pants-for-men:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/mens-textured-pattren-full-sleeve-white-shirt-sh94,mens-textured-pattren-full-sleeve-white-shirt-sh94,api_seed,0,0,new-collections|shirts,new-collections:true|shirts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-textured-pattren-striped-casual-shirt-multicolor-sh95,mens-textured-pattren-striped-casual-shirt-multicolor-sh95,api_seed,0,0,new-collections|shirts,new-collections:true|shirts:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-track-suit-full-sleeve-beige-t-shirt-black-track-pant,mens-track-suit-full-sleeve-beige-t-shirt-black-track-pant,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-track-suit-full-sleeve-black-t-shirt-grey-track-pant,mens-track-suit-full-sleeve-black-t-shirt-grey-track-pant,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-track-suit-full-sleeve-white-t-shirt-navy-track-pant,mens-track-suit-full-sleeve-white-t-shirt-navy-track-pant,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-track-suit-olive-green-plain-half-sleeve-t-shirt-plain-jogger,mens-track-suit-olive-green-plain-half-sleeve-t-shirt-plain-jogger,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-track-suit-white-plain-half-sleeve-t-shirt-plain-jogger,mens-track-suit-white-plain-half-sleeve-t-shirt-plain-jogger,api_seed,0,0,no_collection,,A_no_collection,0
https://triprindia.com/products/mens-tracksuit-17,mens-tracksuit-17,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-tracksuit-24,mens-tracksuit-24,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-tracksuit-8,mens-tracksuit-8,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-tracksuit-half-sleeve-over-size-beige-t-shirt-black-plain-trackpant,mens-tracksuit-half-sleeve-over-size-beige-t-shirt-black-plain-trackpant,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-tracksuit-maroon-black-4,mens-tracksuit-maroon-black-4,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/mens-tracksuit-maroon-tshirt-black-jogger-7,mens-tracksuit-maroon-tshirt-black-jogger-7,api_seed,0,0,top-wear-collections|track-suite,top-wear-collections:true|track-suite:true,B_collection_crawled_not_linked,2
https://triprindia.com/products/mens-tracksuit-olive-green-t-shirt-black-track-pant,mens-tracksuit-olive-green-t-shirt-black-track-pant,api_seed,0,0,track-suite,track-suite:true,B_collection_crawled_not_linked,1
https://triprindia.com/products/olive-green-mens-shorts-printed,olive-green-mens-shorts-printed,api_seed,0,0,best-seller|bottom-wear|shorts,best-seller:true|bottom-wear:true|shorts:true,B_collection_crawled_not_linked,3
https://triprindia.com/products/olivegreen-black-cargo-jogger-for-men,olivegreen-black-cargo-jogger-for-men,api_seed,0,0,best-seller|bottom-wear|cargo-pants-for-men|top-sellers,best-seller:true|bottom-wear:true|cargo-pants-for-men:true|top-sellers:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/oversized-tshirt-under-500,oversized-tshirt-under-500,api_seed,0,0,oversized-tshirt|t-shirt|t-shirt-combo|top-wear-collections,oversized-tshirt:true|t-shirt:true|t-shirt-combo:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-beige,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-beige,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-black,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-black,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-brown,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-brown,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-charcoal-black,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-charcoal-black,api_seed,0,0,best-seller|half-sleeve-t-shirt|plain-tshirt|t-shirt,best-seller:true|half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-dark-grey,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-dark-grey,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-sellers|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-sellers:true|top-wear-collections:true,B_collection_crawled_not_linked,5
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-maroon,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-maroon,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-navy-blue,pack-of-1-men-half-sleeve-round-neck-plain-t-shirt-navy-blue,api_seed,0,0,half-sleeve-t-shirt|plain-tshirt|t-shirt|top-wear-collections,half-sleeve-t-shirt:true|plain-tshirt:true|t-shirt:true|top-wear-collections:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-2-all-over-printed-over-size-t-shirts-white,pack-of-2-all-over-printed-over-size-t-shirts-white,api_seed,0,0,combos|oversized-tshirt|t-shirt|t-shirt-combo,combos:true|oversized-tshirt:true|t-shirt:true|t-shirt-combo:true,B_collection_crawled_not_linked,4
https://triprindia.com/products/pack-of-2-half-sleeve-printed-t-shirts-d186-black-d173-white,pack-of-2-half-sleeve-printed-t-shirts-d186-black-d173-white,api_seed,0,0,all-tshirt|combos|half-sleeve-t-shirt|printed-tshirt|t-shirt|t-shirt-combo|top-wear-collections,all-tshirt:true|combos:true|half-sleeve-t-shirt:true|printed-tshirt:true|t-shirt:true|t-shirt-combo:true|top-wear-collections:true,B_collection_crawled_not_linked,7
