url,requestedUrl,finalUrl,status,pageType,redirected,redirectCount,redirectStatus,canonical,issueCodes,recommendation
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-white-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-white-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-white-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-white-p58,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-p73,200,product,false,0,no_redirect,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-p73,title_length|meta_description_length|serp_title_missing_commerce_terms|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-black-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-black-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-black-p73,200,product,false,0,no_redirect,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-black-p73,title_length|meta_description_length|serp_title_missing_commerce_terms|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-darkgrey-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-darkgrey-p73,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-darkgrey-p73,200,product,false,0,no_redirect,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-darkgrey-p73,title_length|meta_description_length|serp_title_missing_commerce_terms|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-full-sleeve-t-shirt-white-darkgrey-p74,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-full-sleeve-t-shirt-white-darkgrey-p74,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-full-sleeve-t-shirt-white-darkgrey-p74,200,product,false,0,no_redirect,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-full-sleeve-t-shirt-white-darkgrey-p74,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-tank-tops-pack-of-5,https://triprindia.com/products/men-tank-tops-pack-of-5,https://triprindia.com/products/men-tank-tops-pack-of-5,200,product,false,0,no_redirect,https://triprindia.com/products/men-tank-tops-pack-of-5,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/pack-of-2-plain-vest-vt2-olive-vt2-navy-blue,https://triprindia.com/products/pack-of-2-plain-vest-vt2-olive-vt2-navy-blue,https://triprindia.com/products/pack-of-2-plain-vest-vt2-olive-vt2-navy-blue,200,product,false,0,no_redirect,https://triprindia.com/products/pack-of-2-plain-vest-vt2-olive-vt2-navy-blue,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-black-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-black-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-black-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-black-p58,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/mens-tracksuit-21,https://triprindia.com/products/mens-tracksuit-21,https://triprindia.com/products/mens-tracksuit-21,200,product,false,0,no_redirect,https://triprindia.com/products/mens-tracksuit-21,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/pack-of-2-plain-v-neck-vest-vt2-grey-olive-green,https://triprindia.com/products/pack-of-2-plain-v-neck-vest-vt2-grey-olive-green,https://triprindia.com/products/pack-of-2-plain-v-neck-vest-vt2-grey-olive-green,200,product,false,0,no_redirect,https://triprindia.com/products/pack-of-2-plain-v-neck-vest-vt2-grey-olive-green,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,200,product,false,0,no_redirect,https://triprindia.com/products/mens-multi-pockets-all-over-printed-baggy-fit-oversized-cargo-jogger-black-brown-os5,meta_description_length|missing_image_alt|serp_title_h1_mismatch|serp_boilerplate_meta_description|og_title_mismatch|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-printed-half-sleeve-round-neck-cotton-blend-t-shirt-d185-navyblue,https://triprindia.com/products/men-printed-half-sleeve-round-neck-cotton-blend-t-shirt-d185-navyblue,https://triprindia.com/products/men-printed-half-sleeve-round-neck-cotton-blend-t-shirt-d185-navyblue,200,product,false,0,no_redirect,https://triprindia.com/products/men-printed-half-sleeve-round-neck-cotton-blend-t-shirt-d185-navyblue,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-beige-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-beige-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-beige-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-beige-p58,title_length|meta_description_length|script_count_high|large_image_url_width|image_alt_too_long|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-grey-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-grey-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-grey-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-grey-p58,title_length|meta_description_length|script_count_high|large_image_url_width|image_alt_too_long|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-darkgrey-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-darkgrey-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-darkgrey-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-darkgrey-p58,title_length|meta_description_length|script_count_high|large_image_url_width|image_alt_too_long|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-beige-black-p55,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-beige-black-p55,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-beige-black-p55,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-beige-black-p55,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,200,product,false,0,no_redirect,https://triprindia.com/products/high-neck-full-sleeve-quarter-zip-t-shirt-grey-black-d189,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,200,product,false,0,no_redirect,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-p58,title_length|meta_description_length|script_count_high|large_image_url_width|image_alt_too_long|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,200,product,false,0,no_redirect,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-solid-navy-blue-track-pant,https://triprindia.com/products/men-solid-navy-blue-track-pant,https://triprindia.com/products/men-solid-navy-blue-track-pant,200,product,false,0,no_redirect,https://triprindia.com/products/men-solid-navy-blue-track-pant,missing_image_alt|serp_boilerplate_meta_description|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,200,product,false,0,no_redirect,https://triprindia.com/products/tripr-solid-men-dark-blue-grey-track-pants,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,200,product,false,0,no_redirect,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,title_length|meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,200,product,false,0,no_redirect,https://triprindia.com/products/men-quarter-zip-polo-neck-dual-color-printed-t-shirt-black-grey-p55,title_length|meta_description_length|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-tank-tops-pack-of-6,https://triprindia.com/products/men-tank-tops-pack-of-6,https://triprindia.com/products/men-tank-tops-pack-of-6,200,product,false,0,no_redirect,https://triprindia.com/products/men-tank-tops-pack-of-6,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/men-vest-believer-printed-pack-of-4,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,200,product,false,0,no_redirect,https://triprindia.com/products/men-vest-believer-printed-pack-of-4,meta_description_length|missing_image_alt|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,200,product,false,0,no_redirect,https://triprindia.com/products/mens-loose-fit-graphic-t-shirt-with-cute-panda-print-brown-z145,missing_image_alt|serp_title_h1_mismatch|og_title_mismatch|script_count_high|image_alt_duplicate_on_page|shopify_variant_auto_alt_duplicate|image_missing_dimensions|product_sold_out_indexable,
